doi,title,author,variable,region,model,climate.scenario,value,estimation.year,unit,focus,study,publication.date
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp1,2194.7030449693,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp1,2044.02345486944,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp1,2077.16721345462,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp45_ssp1,2101.53127770576,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp1,1901.1307373022,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp1,1998.92073362723,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp60_ssp1,1809.30340361936,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp60_ssp1,1913.86594028831,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp1,2092.02115666247,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp2,2287.43161331592,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp2,2468.25511758611,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp2,2457.02996266031,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp2,2353.37277005986,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp2,2386.4482375278,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp2,2145.28741545196,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp2,2297.76182405903,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp2,2214.05342851601,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp2,2243.99945468339,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp2,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp3,2357.07762869533,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp3,2465.20874182442,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp3,2386.18131296478,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp3,2395.53589284394,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp45_ssp3,2499.18591694749,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp45_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp3,2290.87757765465,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp3,2374.19953809081,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp60_ssp3,2205.42767993929,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp60_ssp3,2341.13263528912,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp3,2422.46971051193,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp3,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp4,2733.22751709476,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp4,2911.23306401706,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp4,2909.80508452266,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp4,2802.6530244438,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp4,2837.66406635619,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp4,2245.69027412351,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp4,2365.91596801944,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp4,2298.49996218482,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp4,2294.02614533883,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp45_ssp4,2396.05152732939,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp45_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp4,2034.51600724465,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp60_ssp4,2090.86691974411,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp60_ssp4,1952.59330318705,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp60_ssp4,2066.40239278822,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp4,2140.7254735455,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp4,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp5,2684.46055648833,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp5,2891.86680879194,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp5,2820.90245731807,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp5,2694.46504004982,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp5,2721.38059148916,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp5,2249.80357636305,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp5,2554.94184129623,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp5,2394.19623786227,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp5,2418.74464465896,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp60_ssp5,2105.59162421503,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp60_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp60_ssp5,2307.59596655431,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp60_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp85_ssp5,1946.23292871219,2050,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp85_ssp5,2004.81655612319,2050,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp85_ssp5,1999.93518730615,2050,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp85_ssp5,1976.37714296664,2050,km3/year,projected,khan et al (2023).GCAM.miroc_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp85_ssp5,2062.71042873638,2050,km3/year,projected,khan et al (2023).GCAM.noresm_rcp85_ssp5,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp26_ssp1,2277.13559021648,2060,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp26_ssp1,2426.38956527622,2060,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp26_ssp1,2392.07597139964,2060,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp26_ssp1,2291.07300000564,2060,km3/year,projected,khan et al (2023).GCAM.miroc_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,noresm_rcp26_ssp1,2365.3917289141,2060,km3/year,projected,khan et al (2023).GCAM.noresm_rcp26_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,gfdl_rcp45_ssp1,1865.07532900683,2060,km3/year,projected,khan et al (2023).GCAM.gfdl_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,hadgem_rcp45_ssp1,2058.91835111743,2060,km3/year,projected,khan et al (2023).GCAM.hadgem_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,ipsl_rcp45_ssp1,1976.03563587114,2060,km3/year,projected,khan et al (2023).GCAM.ipsl_rcp45_ssp1,2023
10.1038/s41597-023-02086-2,global monthly sectoral water use for 2010–2100 at 0.5° resolution across alternative futures,khan et al (2023),iww,global,GCAM,miroc_rcp45_ssp1,1986.92072870337,2060,km3/year,projected,khan et al (2023).GCAM.miroc_rcp45_ssp1,2023
